evolution$generation,maxNewLinksNumber,densityConf,breakdownHierarchy,breakdownThreshold,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,nwSize,breakdownThreshold,densityConf,meanPathLength,maxNewLinksNumber,replication,breakdownHierarchy,nwLength,meanRelativeSpeed,meanClosenessCentrality
4500,2.068468645521233,2,2.824722976545363,1.042175117145251,1.7205103666623425,0.7217484211121297,0.08943279279279279,0.02416353517815117,0.6195891353027905,480.46748298932545,1,"[1.7205103666623425]","[0.08943279279279279]","[112.0]","[1.042175117145251]","[2]","[0.7217484211121297]","[2.068468645521233]","[-1256216843]","[2.824722976545363]","[480.46748298932545]","[0.6195891353027905]","[0.02416353517815117]"
4500,8.537959651813805,22,0.7358460482643765,1.0,1.072334372711132,0.456054748376267,0.059126435414405445,0.04782596319208029,0.7448321520172478,601.2070767558132,1,"[1.072334372711132]","[0.059126435414405445]","[102.0]","[1.0]","[22]","[0.456054748376267]","[8.537959651813805]","[-1596175519]","[0.7358460482643765]","[601.2070767558132]","[0.7448321520172478]","[0.04782596319208029]"
4500,1.0,5,0.8297019583327068,1.3464844550034467,1.7426432324544776,0.7222842492738244,0.10617546117546117,0.023984808275327445,0.587939547370002,416.2743201913046,2,"[1.80596583026707,1.6793206346418854]","[0.10714285714285714,0.10520806520806521]","[107.0,102.0]","[1.3464844550034467,1.3464844550034467]","[5,5]","[0.7125723320018249,0.7319961665458239]","[1.0,1.0]","[1558726376,183809605]","[0.8297019583327068,0.8297019583327068]","[435.53282682682334,397.01581355578577]","[0.6087063720273215,0.5671727227126825]","[0.022949648483036343,0.025019968067618543]"
4500,7.31947064764672,37,3.466524942711018,2.762040516805273,1.2832859618934789,0.6036828153795386,0.09013542779391856,0.02347727511952751,0.6412209754638848,419.5699060390874,2,"[1.1518811863890825,1.414690737397875]","[0.08533172326836308,0.09493913231947404]","[127.0,125.0]","[2.762040516805273,2.762040516805273]","[37,37]","[0.575234489333647,0.6321311414254304]","[7.31947064764672,7.31947064764672]","[37559097,-711957176]","[3.466524942711018,3.466524942711018]","[453.40838806626226,385.7314240119125]","[0.6538194208170687,0.6286225301107009]","[0.024328641538812753,0.022625908700242267]"
4500,7.838880596140238,5,2.7453070479802175,1.0145101654072857,1.186611050927702,0.5526064436206631,0.04841194547828132,0.029118718548588978,0.7490106934639698,814.4171676525885,1,"[1.186611050927702]","[0.04841194547828132]","[139.0]","[1.0145101654072857]","[5]","[0.5526064436206631]","[7.838880596140238]","[1148427289]","[2.7453070479802175]","[814.4171676525885]","[0.7490106934639698]","[0.029118718548588978]"
4500,7.866556821005817,21,2.73126493346152,1.0680914478812475,1.1391740411304363,0.546480606629976,0.07480480114751215,0.032504191097102675,0.684100484014439,487.182063886849,1,"[1.1391740411304363]","[0.07480480114751215]","[108.0]","[1.0680914478812475]","[21]","[0.546480606629976]","[7.866556821005817]","[-2069608343]","[2.73126493346152]","[487.182063886849]","[0.684100484014439]","[0.032504191097102675]"
4500,6.97524733457798,22,2.964162868060496,1.2113400539471924,1.246170677860281,0.48263917312847876,0.06969101859125426,0.031047364193990807,0.6819904418104858,510.94082800691746,1,"[1.246170677860281]","[0.06969101859125426]","[116.0]","[1.2113400539471924]","[22]","[0.48263917312847876]","[6.97524733457798]","[1195796127]","[2.964162868060496]","[510.94082800691746]","[0.6819904418104858]","[0.031047364193990807]"
4500,2.054648848728653,6,0.9008185784848148,1.0,1.4844162087714883,0.5873808995533015,0.07760713258556226,0.02924380952494717,0.6285296722089371,485.71411974190613,1,"[1.4844162087714883]","[0.07760713258556226]","[110.0]","[1.0]","[6]","[0.5873808995533015]","[2.054648848728653]","[-1401121189]","[0.9008185784848148]","[485.71411974190613]","[0.6285296722089371]","[0.02924380952494717]"
4500,5.583171316342888,41,2.6156448072847014,1.0,1.1753131324032877,0.568675909453892,0.055345267313672085,0.028324381128691203,0.7275501509673081,685.1282123772115,2,"[1.1894349439264684,1.161191320880107]","[0.0536181895549991,0.05707234507234507]","[139.0,129.0]","[1.0,1.0]","[41,41]","[0.5699628410651261,0.567388977842658]","[5.583171316342888,5.583171316342888]","[99250770,1042949500]","[2.6156448072847014,2.6156448072847014]","[689.4204116514901,680.836013102933]","[0.7529830486460791,0.702117253288537]","[0.028441095323616244,0.02820766693376616]"
4500,7.4127050274943915,30,3.059614214892188,1.0238329564446302,1.2568374892663006,0.5056063389499764,0.05333493666827,0.054269812637794616,0.8057573859503698,702.7159213576078,1,"[1.2568374892663006]","[0.05333493666827]","[109.0]","[1.0238329564446302]","[30]","[0.5056063389499764]","[7.4127050274943915]","[563035347]","[3.059614214892188]","[702.7159213576078]","[0.8057573859503698]","[0.054269812637794616]"
4500,9.886969559693153,18,3.9925218037374455,1.0012831920849647,1.1854795421737456,0.49269444731238354,0.03848217253002896,0.04129025582222263,0.833077497944279,925.9149894617461,1,"[1.1854795421737456]","[0.03848217253002896]","[148.0]","[1.0012831920849647]","[18]","[0.49269444731238354]","[9.886969559693153]","[1664373923]","[3.9925218037374455]","[925.9149894617461]","[0.833077497944279]","[0.04129025582222263]"
4500,4.106688301483429,7,2.1049269143260876,1.02767412348271,1.1382376942827064,0.5781695260688791,0.0942540350877193,0.03162024130995709,0.6664018073288113,443.1658506203993,1,"[1.1382376942827064]","[0.0942540350877193]","[110.0]","[1.02767412348271]","[7]","[0.5781695260688791]","[4.106688301483429]","[-160259210]","[2.1049269143260876]","[443.1658506203993]","[0.6664018073288113]","[0.03162024130995709]"
4500,3.4018862482133314,6,0.5416227454832335,1.2457614593681707,1.7240296799141568,0.5491028170935561,0.08696088705375912,0.034366889143099294,0.6669510835762037,408.8067513949624,1,"[1.7240296799141568]","[0.08696088705375912]","[107.0]","[1.2457614593681707]","[6]","[0.5491028170935561]","[3.4018862482133314]","[-392088828]","[0.5416227454832335]","[408.8067513949624]","[0.6669510835762037]","[0.034366889143099294]"
4500,1.6591157768681326,38,0.9048656922671257,1.0480222804054633,1.7500705861640558,0.786043510643117,0.09329947676208064,0.025889728148473314,0.5831049543763912,428.22796388445647,1,"[1.7500705861640558]","[0.09329947676208064]","[108.0]","[1.0480222804054633]","[38]","[0.786043510643117]","[1.6591157768681326]","[-392054215]","[0.9048656922671257]","[428.22796388445647]","[0.5831049543763912]","[0.025889728148473314]"
4500,2.758924265844364,36,0.8518110884653757,1.2362858083467432,1.5062085726415813,0.5877637195838418,0.10805330634278003,0.027514436881887396,0.6141738902594003,382.33872063041287,1,"[1.5062085726415813]","[0.10805330634278003]","[102.0]","[1.2362858083467432]","[36]","[0.5877637195838418]","[2.758924265844364]","[-1177782577]","[0.8518110884653757]","[382.33872063041287]","[0.6141738902594003]","[0.027514436881887396]"
4500,1.0,27,0.9114573562907033,1.0,1.7867409113136778,0.681388600865448,0.11656121292127194,0.025630383849099568,0.5869588755251052,415.198361294757,2,"[2.0849676035052354,1.4885142191221206]","[0.12367273323495656,0.10944969260758733]","[105.0,110.0]","[1.0,1.0]","[27,27]","[0.7476886333737532,0.6150885683571425]","[1.0,1.0]","[-57972034,-497501943]","[0.9114573562907033,0.9114573562907033]","[401.19288023037393,429.20384235914]","[0.5486788876983897,0.6252388633518206]","[0.02439039230442931,0.02687037539376983]"
4500,6.30054850106594,14,2.5524581246642337,1.0,1.174873092704857,0.5478674098820187,0.07132528810611002,0.02985145400036075,0.6999486507647131,542.0213188004878,1,"[1.174873092704857]","[0.07132528810611002]","[120.0]","[1.0]","[14]","[0.5478674098820187]","[6.30054850106594]","[1844710011]","[2.5524581246642337]","[542.0213188004878]","[0.6999486507647131]","[0.02985145400036075]"
4500,10.0,49,2.330432188702845,1.3308359849861628,1.1431724295817158,0.5391366903875401,0.05769117955164467,0.029378463749345714,0.7621177408934687,703.3463105268171,1,"[1.1431724295817158]","[0.05769117955164467]","[128.0]","[1.3308359849861628]","[49]","[0.5391366903875401]","[10.0]","[285350004]","[2.330432188702845]","[703.3463105268171]","[0.7621177408934687]","[0.029378463749345714]"
4500,7.830070037973613,23,4.0,1.0572463036937378,1.3168871156531492,0.5422767277997582,0.05891501528147491,0.02942180208021058,0.7338330430016262,648.1427149540856,1,"[1.3168871156531492]","[0.05891501528147491]","[128.0]","[1.0572463036937378]","[23]","[0.5422767277997582]","[7.830070037973613]","[84424226]","[4.0]","[648.1427149540856]","[0.7338330430016262]","[0.02942180208021058]"
4500,1.0,30,4.0,1.1251074992385117,1.175224298838733,0.5601785916677054,0.08735556031879031,0.03580755438166105,0.6738496539822078,455.7588037730774,1,"[1.175224298838733]","[0.08735556031879031]","[104.0]","[1.1251074992385117]","[30]","[0.5601785916677054]","[1.0]","[898126184]","[4.0]","[455.7588037730774]","[0.6738496539822078]","[0.03580755438166105]"
4500,3.595872347121446,39,0.1,1.4129774806240163,1.1794270988881697,0.5294985935154869,0.05549144260878955,0.056378702544394525,0.8437595478445304,659.6846032430149,1,"[1.1794270988881697]","[0.05549144260878955]","[101.0]","[1.4129774806240163]","[39]","[0.5294985935154869]","[3.595872347121446]","[-332578998]","[0.1]","[659.6846032430149]","[0.8437595478445304]","[0.056378702544394525]"
4500,2.688156218140189,41,0.879100304128845,1.0,1.6618493582505809,0.6713162966125682,0.09181678969819021,0.02420877607135885,0.6372794191677419,465.8305017190123,2,"[1.9094768440272738,1.4142218724738882]","[0.103946592144077,0.07968698725230342]","[107.0,121.0]","[1.0,1.0]","[41,41]","[0.7269201186999851,0.6157124745251513]","[2.688156218140189,2.688156218140189]","[1653477353,1382651797]","[0.879100304128845,0.879100304128845]","[427.55591197046107,504.1050914675636]","[0.6042352705665647,0.6703235677689191]","[0.02369185383944458,0.024725698303273126]"
4500,5.53785465760943,20,4.0,1.0,1.438154734920806,0.5971026821634325,0.07329540066382172,0.032071554346039595,0.6312909551321868,530.256990922223,1,"[1.438154734920806]","[0.07329540066382172]","[120.0]","[1.0]","[20]","[0.5971026821634325]","[5.53785465760943]","[1797614549]","[4.0]","[530.256990922223]","[0.6312909551321868]","[0.032071554346039595]"
4500,7.264429134323153,41,1.856696061357486,1.6577657908128298,1.2238736172926334,0.585179173102904,0.0778202592836739,0.023916103625156882,0.6870027242810836,495.4950497700344,1,"[1.2238736172926334]","[0.0778202592836739]","[113.0]","[1.6577657908128298]","[41]","[0.585179173102904]","[7.264429134323153]","[1610041708]","[1.856696061357486]","[495.4950497700344]","[0.6870027242810836]","[0.023916103625156882]"
4500,1.9641652024755665,28,1.569312590083443,1.130604720343858,1.3535354894521603,0.6489467014548687,0.10074074074074073,0.029462069877229352,0.5971399607550842,349.9583665868879,1,"[1.3535354894521603]","[0.10074074074074073]","[106.0]","[1.130604720343858]","[28]","[0.6489467014548687]","[1.9641652024755665]","[503371108]","[1.569312590083443]","[349.9583665868879]","[0.5971399607550842]","[0.029462069877229352]"
4500,8.730743892485531,20,3.1972226413769635,1.0164907945849915,1.0570757931375838,0.4917326023712668,0.05659256745291024,0.02990353632000027,0.7439704777709576,726.4327307307186,1,"[1.0570757931375838]","[0.05659256745291024]","[126.0]","[1.0164907945849915]","[20]","[0.4917326023712668]","[8.730743892485531]","[-1005555301]","[3.1972226413769635]","[726.4327307307186]","[0.7439704777709576]","[0.02990353632000027]"
4500,4.528467739183271,39,0.3691602810602128,1.0212683945896748,1.1421930436039958,0.5004417757405869,0.042190581854043396,0.08230397169158839,0.8374862472766208,1028.2907986420241,1,"[1.1421930436039958]","[0.042190581854043396]","[118.0]","[1.0212683945896748]","[39]","[0.5004417757405869]","[4.528467739183271]","[-574232979]","[0.3691602810602128]","[1028.2907986420241]","[0.8374862472766208]","[0.08230397169158839]"
4500,2.940316105418045,50,0.7256839791328649,1.000858253775122,1.7243858736311348,0.6936616434976426,0.08134972467665515,0.02153928897238039,0.621277985999571,533.9129036618134,1,"[1.7243858736311348]","[0.08134972467665515]","[121.0]","[1.000858253775122]","[50]","[0.6936616434976426]","[2.940316105418045]","[996338357]","[0.7256839791328649]","[533.9129036618134]","[0.621277985999571]","[0.02153928897238039]"
4500,1.0980111455659411,48,0.9288597879388455,1.020455580209089,1.6414778493383493,0.6515336844402058,0.09323239164086687,0.02189849332022088,0.6323773773753664,392.507764848723,1,"[1.6414778493383493]","[0.09323239164086687]","[131.0]","[1.020455580209089]","[48]","[0.6515336844402058]","[1.0980111455659411]","[-767210185]","[0.9288597879388455]","[392.507764848723]","[0.6323773773753664]","[0.02189849332022088]"
4500,7.320645865772228,8,3.9781296892851254,1.0016711752337382,1.1151374307373363,0.4404459745420609,0.0464957587973461,0.05093095140529831,0.7985726552040412,661.6965570898576,1,"[1.1151374307373363]","[0.0464957587973461]","[127.0]","[1.0016711752337382]","[8]","[0.4404459745420609]","[7.320645865772228]","[1304572232]","[3.9781296892851254]","[661.6965570898576]","[0.7985726552040412]","[0.05093095140529831]"
4500,1.0,17,0.8405265251454972,1.9156392497993697,1.6732047594084274,0.6901720846848154,0.10348691063856735,0.022345014737119463,0.6092682394258078,420.9354100798781,2,"[1.6171889637871826,1.729220555029672]","[0.1068257446635825,0.10014807661355223]","[109.0,106.0]","[1.9156392497993697,1.9156392497993697]","[17,17]","[0.6969168828212154,0.6834272865484153]","[1.0,1.0]","[367676024,1316327938]","[0.8405265251454972,0.8405265251454972]","[439.9627270223971,401.90809313735923]","[0.6043269973427092,0.6142094815089064]","[0.021093069209655087,0.023596960264583838]"
4500,9.486654437202382,9,4.0,1.1135203344768507,1.0198510788205144,0.49010304244218056,0.049811962248113614,0.04245981403326471,0.7659751880551763,786.1259385377529,1,"[1.0198510788205144]","[0.049811962248113614]","[122.0]","[1.1135203344768507]","[9]","[0.49010304244218056]","[9.486654437202382]","[62842918]","[4.0]","[786.1259385377529]","[0.7659751880551763]","[0.04245981403326471]"
4500,9.881266741312622,24,3.9972487975726305,1.0045866714573792,1.2404472191753835,0.4713195859329019,0.04675687666370896,0.05211449481046115,0.7993020816681393,794.3773604962265,1,"[1.2404472191753835]","[0.04675687666370896]","[115.0]","[1.0045866714573792]","[24]","[0.4713195859329019]","[9.881266741312622]","[912306861]","[3.9972487975726305]","[794.3773604962265]","[0.7993020816681393]","[0.05211449481046115]"
4500,9.779144833937615,20,0.35427202160449256,1.676769923095697,1.3803900893022472,0.506809980032476,0.07446717817561807,0.038113786764038544,0.7361878853956015,485.7705710063253,1,"[1.3803900893022472]","[0.07446717817561807]","[112.0]","[1.676769923095697]","[20]","[0.506809980032476]","[9.779144833937615]","[-865666813]","[0.35427202160449256]","[485.7705710063253]","[0.7361878853956015]","[0.038113786764038544]"
4500,8.277753974624439,31,1.225606193034634,1.1464471117393324,1.080908001646642,0.4844268307498274,0.05583673469387756,0.05905262725939346,0.7988411698604235,686.1264833736122,1,"[1.080908001646642]","[0.05583673469387756]","[103.0]","[1.1464471117393324]","[31]","[0.4844268307498274]","[8.277753974624439]","[-439847259]","[1.225606193034634]","[686.1264833736122]","[0.7988411698604235]","[0.05905262725939346]"
4500,8.178281834168393,36,2.299998877167872,1.0,1.2473900162053042,0.49038406992371963,0.058020412917088565,0.046712872656209124,0.747743238236481,581.4841342266536,1,"[1.2473900162053042]","[0.058020412917088565]","[103.0]","[1.0]","[36]","[0.49038406992371963]","[8.178281834168393]","[-1526910675]","[2.299998877167872]","[581.4841342266536]","[0.747743238236481]","[0.046712872656209124]"
4500,9.992070197809966,43,1.003532831524285,1.0,1.1448039893991737,0.5420233904842664,0.05992671005908354,0.03046696282022746,0.7460904109151105,698.9589634235266,2,"[1.100660970555359,1.1889470082429885]","[0.05364699132181023,0.06620642879635685]","[140.0,104.0]","[1.0,1.0]","[43,43]","[0.5423582861994923,0.5416884947690404]","[9.992070197809966,9.992070197809966]","[-1343883263,1242334004]","[1.003532831524285,1.003532831524285]","[764.286886102357,633.6310407446962]","[0.7585559915011424,0.7336248303290785]","[0.027431667887762266,0.03350225775269265]"
4500,2.627002177025454,36,1.272248212146164,1.1880298787735297,1.3792743542828794,0.5585613055370678,0.0930231829573935,0.03213568784330029,0.6224417876241796,398.9639857613986,1,"[1.3792743542828794]","[0.0930231829573935]","[105.0]","[1.1880298787735297]","[36]","[0.5585613055370678]","[2.627002177025454]","[2084674093]","[1.272248212146164]","[398.9639857613986]","[0.6224417876241796]","[0.03213568784330029]"
4500,4.922834284992292,41,0.7871393457982896,1.0,1.4419359268402971,0.6486728442845269,0.07276569640333264,0.024072136271000077,0.6588251859223062,520.8982109208736,1,"[1.4419359268402971]","[0.07276569640333264]","[120.0]","[1.0]","[41]","[0.6486728442845269]","[4.922834284992292]","[1256020493]","[0.7871393457982896]","[520.8982109208736]","[0.6588251859223062]","[0.024072136271000077]"
4500,8.249649632919825,45,0.8785392505930154,4.334333515625354,1.581072847905547,0.7096513768495277,0.09984535807604117,0.019411212596444204,0.6117998544095776,414.798358602961,1,"[1.581072847905547]","[0.09984535807604117]","[126.0]","[4.334333515625354]","[45]","[0.7096513768495277]","[8.249649632919825]","[-1341861830]","[0.8785392505930154]","[414.798358602961]","[0.6117998544095776]","[0.019411212596444204]"
4500,8.565666264958164,30,1.9229517362257842,1.0437376690512556,1.1824778071544175,0.46715898538366013,0.04651644651644652,0.05600378224336726,0.8200098234601679,773.3125969468904,1,"[1.1824778071544175]","[0.04651644651644652]","[117.0]","[1.0437376690512556]","[30]","[0.46715898538366013]","[8.565666264958164]","[1885189021]","[1.9229517362257842]","[773.3125969468904]","[0.8200098234601679]","[0.05600378224336726]"
4500,4.326771890353818,49,0.1407557558239701,1.5163350191197935,1.555759463543236,0.6296500171490949,0.0888815460188365,0.02598043084480233,0.661731984149232,470.15662825401444,2,"[1.8508651223428971,1.260653804743575]","[0.10617224880382774,0.07159084323384526]","[105.0,128.0]","[1.5163350191197935,1.5163350191197935]","[49,49]","[0.6682543937258894,0.5910456405723002]","[4.326771890353818,4.326771890353818]","[1793327838,-1514778804]","[0.1407557558239701,0.1407557558239701]","[408.2679771383745,532.0452793696544]","[0.6299506810301038,0.6935132872683603]","[0.028428258314777088,0.023532603374827578]"
4500,5.9589020066264355,31,3.2070666963406134,1.0036857942937565,1.1430153340801712,0.4810125276905659,0.04853924804965196,0.07319269604698897,0.8471612640497209,663.8106348872925,1,"[1.1430153340801712]","[0.04853924804965196]","[105.0]","[1.0036857942937565]","[31]","[0.4810125276905659]","[5.9589020066264355]","[1432621236]","[3.2070666963406134]","[663.8106348872925]","[0.8471612640497209]","[0.07319269604698897]"
4500,2.7036549649373294,6,0.6438657120800811,1.6041134727591833,1.7103011586131012,0.6377485104078748,0.1094805984023742,0.029933995964575237,0.5863213273951484,391.72054076750726,2,"[1.799933731615717,1.6206685856104857]","[0.12799182422074604,0.09096937258400237]","[103.0,107.0]","[1.6041134727591833,1.6041134727591833]","[6,6]","[0.6642190117039865,0.6112780091117631]","[2.7036549649373294,2.7036549649373294]","[-11175688,1290943304]","[0.6438657120800811,0.6438657120800811]","[340.3443243457187,443.0967571892958]","[0.5640644409031903,0.6085782138871065]","[0.028820478872032353,0.031047513057118125]"
4500,6.158445987735518,43,3.738990181873479,1.0594520680466184,1.1433111445701136,0.5671446894830503,0.06513308265133083,0.03320269634404261,0.7351601965965364,632.6591274361656,1,"[1.1433111445701136]","[0.06513308265133083]","[106.0]","[1.0594520680466184]","[43]","[0.5671446894830503]","[6.158445987735518]","[-378048034]","[3.738990181873479]","[632.6591274361656]","[0.7351601965965364]","[0.03320269634404261]"
4500,2.7312765039698785,20,0.7714615115886267,1.6099992991013328,1.2459657941052027,0.5141024745576691,0.08991310050828005,0.03588843883825363,0.6797475895113277,391.88344928963204,1,"[1.2459657941052027]","[0.08991310050828005]","[101.0]","[1.6099992991013328]","[20]","[0.5141024745576691]","[2.7312765039698785]","[1579333145]","[0.7714615115886267]","[391.88344928963204]","[0.6797475895113277]","[0.03588843883825363]"
4500,1.5454438342900065,25,0.1,2.3239368012385153,1.7354379254554808,0.7456761295119853,0.14019107173875284,0.025539948408576974,0.5797161565992939,326.1029923396537,1,"[1.7354379254554808]","[0.14019107173875284]","[102.0]","[2.3239368012385153]","[25]","[0.7456761295119853]","[1.5454438342900065]","[329436123]","[0.1]","[326.1029923396537]","[0.5797161565992939]","[0.025539948408576974]"
